Actual,Predicted,Mean Sqaured,,
5.247024072,5.186222,0.003696892,,
0.693147181,0.63600063,0.003265728,,
1.609437912,1.594371,0.000227012,,
0.693147181,0.3217693,0.13792153,,
2.302585093,1.8334239,0.220112225,,
3.526360525,3.5435145,0.000294259,,
4.262679877,4.4041824,0.020022964,,
2.397895273,2.331867,0.004359733,,
2.48490665,2.0385675,0.199218637,,
2.397895273,2.777195,0.143868283,,
0,0.22472611,0.050501825,,
3.737669618,4.042167,0.092718655,,
2.63905733,2.599884,0.00153455,,
5.170483995,5.0099897,0.025758419,,
1.098612289,1.0662004,0.001050531,,
4.700480366,4.469837,0.053196362,,
2.708050201,3.1475317,0.193143988,,
0,0.22008067,0.048435501,,
2.564949357,2.6724744,0.011561635,,
4.382026635,4.39649,0.000209189,,
0,0.027477443,0.00075501,,
0,0.15559214,0.024208914,,
1.945910149,2.1162546,0.029017232,,
4.234106505,3.9702015,0.069645851,,
1.098612289,1.5201353,0.177681649,,
1.609437912,1.9130329,0.092169916,,
2.079441542,2.4023495,0.10426955,,
1.791759469,2.2546928,0.214307269,,
3.091042453,3.4652126,0.140003299,,
3.555348061,3.5167346,0.001490999,,
1.098612289,1.1389909,0.001630432,,
1.098612289,1.4290477,0.109187561,,
0,0.03455019,0.001193716,,
3.951243719,4.2079663,0.065906484,,
3.218875825,2.9583192,0.067889755,,
0.693147181,0.99904346,0.093572534,,
2.944438979,2.5120053,0.186998887,,
1.098612289,0.91396093,0.034096124,,
3.555348061,3.3077047,0.061327234,,
1.609437912,2.2859907,0.457723674,,
4.127134385,3.9921544,0.018219596,,
2.772588722,2.4449997,0.107314567,,
2.302585093,2.3635464,0.003716281,,
1.945910149,1.5379885,0.166400072,,
3.951243719,4.1544394,0.041288485,,
4.290459441,4.195873,0.008946595,,
3.988984047,3.4008682,0.345880249,,
3.583518938,3.383959,0.039824169,,
0,0.59500253,0.354028011,,
2.197224577,2.2176132,0.000415696,,
5.18178355,5.123015,0.003453743,,
0,0.52797693,0.278759639,,
4.615120517,4.7190275,0.010796661,,
4.564348191,4.500352,0.004095513,,
3.135494216,3.6026583,0.218242281,,
3.63758616,3.9113746,0.07496011,,
2.63905733,2.7748225,0.018432181,,
4.682131227,4.4098387,0.07414322,,
0,0.35877848,0.128721998,,
2.564949357,2.5426633,0.000496668,,
2.772588722,2.5273337,0.060150026,,
3.526360525,3.2814398,0.059986161,,
2.079441542,1.8092077,0.073026329,,
0,0.93448097,0.873254683,,
4.86753445,5.151295,0.080520049,,
0,0.20761997,0.043106052,,
3.044522438,2.822099,0.049472186,,
0,0.28561658,0.081576831,,
2.833213344,2.7144961,0.014093784,,
2.772588722,2.8439317,0.00508982,,
2.995732274,2.9140623,0.006669985,,
1.386294361,1.1732376,0.045393183,,
2.079441542,1.6302402,0.201781845,,
3.784189634,3.8835773,0.009877908,,
4.110873864,4.206027,0.009054119,,
3.80666249,4.090143,0.0803612,,
4.934473933,5.128772,0.037751739,,
0,0.033801198,0.001142521,,
2.564949357,2.676255,0.012388946,,
4.890349128,4.9501886,0.003580762,,
2.63905733,2.8136675,0.030488712,,
1.386294361,1.2617075,0.015521886,,
3.663561646,3.6468863,0.000278067,,
3.63758616,3.840489,0.041169563,,
1.098612289,1.2320402,0.017803008,,
2.197224577,2.7868721,0.347684201,,
5.209486153,5.1140766,0.009102983,,
5.468060141,5.4567337,0.000128288,,
2.772588722,2.6885743,0.007058423,,
1.098612289,1.3007443,0.04085735,,
0,0.3668478,0.134577308,,
5.023880521,5.2511024,0.051629782,,
2.564949357,2.673096,0.011695696,,
5.017279837,5.240736,0.049932657,,
0,0.30441314,0.09266736,,
2.197224577,2.802674,0.366569003,,
3.912023005,3.9574537,0.002063948,,
1.098612289,1.3582015,0.067386559,,
2.890371758,2.6579506,0.054019595,,
4.418840608,4.1100054,0.095379186,,
4.65396035,4.289092,0.133128913,,
3.63758616,3.5949728,0.001815898,,
3.610917913,3.1778467,0.187550675,,
1.386294361,1.3868353,2.92615E-07,,
0.693147181,0.8974558,0.041742012,,
4.9698133,5.059215,0.007992664,,
2.890371758,2.3738177,0.266828095,,
4.369447852,3.8816798,0.237917673,,
3.761200116,3.741923,0.000371607,,
2.833213344,3.202149,0.136113518,,
3.433987204,2.782353,0.424627136,,
2.772588722,2.833067,0.003657622,,
1.386294361,1.8682553,0.232286347,,
0,0.45711386,0.208953081,,
1.945910149,1.621307,0.105367204,,
4.700480366,4.703396,8.50092E-06,,
0.693147181,0.40746292,0.081615497,,
3.465735903,3.6388414,0.029965513,,
0,0.032767445,0.001073705,,
3.044522438,3.347117,0.091563469,,
4.905274778,4.933925,0.000820835,,
3.218875825,3.3044236,0.007318422,,
0.693147181,0.48435396,0.043594609,,
0,0.17829362,0.031788615,,
3.135494216,3.0284607,0.011456174,,
1.098612289,1.28463,0.034602589,,
2.302585093,2.6094208,0.094148151,,
4.48863637,4.2723947,0.04676046,,
2.48490665,2.3587744,0.015909344,,
2.564949357,2.557087,6.18167E-05,,
0,0.07840362,0.006147128,,
2.890371758,2.787413,0.010600506,,
3.044522438,2.6783419,0.134088186,,
2.197224577,2.3969011,0.039870714,,
0,0.17487994,0.030582993,,
3.891820298,3.8984132,4.34664E-05,,
4.077537444,3.7265096,0.123220547,,
1.098612289,0.7381339,0.129944669,,
2.079441542,1.8336413,0.060417759,,
4.060443011,3.9652555,0.009060662,,
2.397895273,2.101037,0.088124834,,
3.63758616,3.7159495,0.006140813,,
1.791759469,1.5382417,0.064271259,,
3.091042453,3.3489394,0.066510835,,
4.060443011,3.9042494,0.024396444,,
1.791759469,1.6946764,0.009425122,,
4.290459441,4.419526,0.016658177,,
3.091042453,2.7308652,0.129727654,,
1.945910149,1.9722934,0.000696076,,
0.693147181,0.8026061,0.011981255,,
2.197224577,2.1179595,0.006282952,,
0,0.21391249,0.045758553,,
0.693147181,0.18508607,0.258126092,,
3.218875825,3.1094244,0.011979614,,
1.386294361,1.7775285,0.153064151,,
1.386294361,1.8706646,0.234614528,,
3.295836866,3.327274,0.000988293,,
4.510859507,4.540011,0.00084981,,
4.852030264,4.4958134,0.126890454,,
2.48490665,2.4829588,3.79412E-06,,
5.075173815,4.98826,0.007554011,,
4.521788577,4.4417276,0.00640976,,
2.197224577,2.2364874,0.001541569,,
0,0.37620395,0.141529412,,
3.871201011,4.053852,0.033361384,,
0,0.16466615,0.027114941,,
3.044522438,3.4975111,0.205198728,,
3.583518938,3.5023608,0.006586643,,
3.258096538,3.3154442,0.003288754,,
1.791759469,1.8557234,0.004091384,,
4.007333185,3.7687738,0.05691058,,
3.465735903,2.972766,0.243019325,,
3.218875825,2.9521859,0.071123516,,
1.791759469,1.7844336,5.36684E-05,,
1.945910149,1.914809,0.000967281,,
1.609437912,2.2995381,0.476238269,,
1.791759469,1.0682298,0.523495182,,
2.63905733,2.7163732,0.005977744,,
3.295836866,3.3134701,0.000310931,,
1.609437912,1.5270259,0.00679174,,
3.091042453,3.0972772,3.88721E-05,,
1.098612289,1.1596253,0.003722588,,
0,0.7070987,0.499988572,,
3.63758616,3.1531715,0.234657563,,
3.465735903,3.39685,0.004745268,,
0.693147181,0.3899685,0.091917312,,
1.609437912,1.9500862,0.116041256,,
2.48490665,2.4074633,0.005997472,,
3.091042453,2.922548,0.028390381,,
2.48490665,1.8536575,0.398475489,,
1.609437912,1.3199227,0.083819058,,
4.465908119,4.333581,0.017510466,,
4.304065093,4.5622168,0.066642304,,
0,-0.061962485,0.00383935,,
0.693147181,1.2283628,0.286455759,,
3.761200116,3.8615623,0.010072568,,
0.693147181,0.34631592,0.120291923,,
4.418840608,4.0794783,0.115166776,,
1.386294361,1.3725897,0.000187818,,
2.302585093,2.5296774,0.051570916,,
3.688879454,3.6481385,0.001659825,,
1.609437912,1.1876074,0.177940981,,
2.772588722,2.5605767,0.044949098,,
3.465735903,3.522692,0.003243997,,
1.945910149,1.0002047,0.894358796,,
1.386294361,1.7688936,0.146382178,,
2.079441542,2.4197154,0.115786299,,
4.912654886,4.7604485,0.023166784,,
3.465735903,3.5202823,0.002975309,,
4.882801923,4.61929,0.069438533,,
4.317488114,4.3281136,0.000112901,,
5.283203729,5.320177,0.001367023,,
1.945910149,2.366622,0.176998462,,
3.663561646,3.7751217,0.012445646,,
1.386294361,1.1296899,0.065845849,,
0.693147181,0.33446845,0.128650432,,
3.465735903,3.213448,0.063649186,,
4.369447852,4.306229,0.003996623,,
1.791759469,1.9334382,0.020072863,,
4.477336814,4.3311505,0.021370439,,
4.304065093,3.9938376,0.096241098,,
3.218875825,3.049338,0.028743074,,
0.693147181,1.1220539,0.183960974,,
4.043051268,3.8340688,0.043673672,,
4.234106505,4.1440125,0.00811693,,
2.302585093,2.0039144,0.089204183,,
2.397895273,2.2625775,0.0183109,,
2.397895273,2.5073109,0.011971779,,
3.218875825,3.2453785,0.000702392,,
0,0.38418385,0.147597231,,
2.48490665,1.9368973,0.300314247,,
3.258096538,2.9798625,0.07741418,,
4.905274778,4.66691,0.056817768,,
2.564949357,2.518483,0.002159122,,
1.945910149,2.084947,0.019331246,,
0.693147181,0.85280275,0.025489901,,
3.828641396,3.731645,0.009408301,,
4.941642423,5.019952,0.00613239,,
1.791759469,1.5766319,0.046279871,,
0.693147181,0.7116154,0.000341075,,
3.33220451,3.434218,0.010406752,,
3.761200116,3.6730573,0.007769156,,
3.663561646,3.2938535,0.136684113,,
3.526360525,2.745117,0.610341445,,
3.713572067,3.8611178,0.021769743,,
5.278114659,5.1124024,0.027460553,,
2.302585093,1.5502803,0.565962502,,
1.791759469,2.0203257,0.052242522,,
1.098612289,1.428978,0.109141503,,
0,0.47118548,0.222015757,,
3.871201011,3.841895,0.000858842,,
1.098612289,1.5701898,0.222385349,,
5.493061443,5.4691978,0.000569473,,
3.465735903,3.5814266,0.013384337,,
0,0.1444178,0.020856501,,
0.693147181,0.7527675,0.003554582,,
2.63905733,1.2734118,1.864987713,,
2.564949357,2.2131057,0.123793959,,
1.609437912,1.9109026,0.090880958,,
0.693147181,1.2047262,0.261713093,,
0,0.23026192,0.053020552,,
0.693147181,1.095109,0.161573304,,
3.218875825,3.055693,0.026628634,,
4.442651256,4.443408,5.72661E-07,,
1.791759469,1.7160478,0.005732257,,
0,0.96808493,0.937188432,,
5.393627546,5.328171,0.004284559,,
3.091042453,2.8634567,0.051795275,,
3.912023005,3.501027,0.168917716,,
4.820281566,4.8613157,0.0016838,,
4.317488114,4.266765,0.002572834,,
3.713572067,3.7943723,0.006528678,,
2.079441542,2.0450869,0.001180241,,
2.708050201,3.1146255,0.165303474,,
0.693147181,0.3289919,0.132609068,,
2.48490665,2.2509408,0.054740019,,
2.302585093,2.265834,0.001350643,,
0,0.0970009,0.009409175,,
2.833213344,3.0237896,0.036319309,,
2.48490665,2.5801346,0.009068363,,
3.17805383,3.5300765,0.12391996,,
0.693147181,0.22283027,0.221197996,,
1.386294361,1.3466195,0.001574095,,
3.135494216,2.9023201,0.054370168,,
3.218875825,3.31507,0.009253319,,
0,0.79863775,0.637822256,,
3.36729583,2.814418,0.305673895,,
3.80666249,3.5113785,0.087192635,,
4.127134385,3.9488127,0.031798623,,
3.688879454,3.8750663,0.034665542,,
1.098612289,0.7341385,0.132841143,,
3.465735903,3.1983404,0.071500355,,
4.510859507,4.774239,0.069368758,,
0,0.2138558,0.045734303,,
1.945910149,1.991707,0.002097352,,
1.945910149,1.8221838,0.015308209,,
2.944438979,2.8402379,0.010857865,,
0.693147181,1.1987019,0.255585574,,
0.693147181,0.9069054,0.045692576,,
4.605170186,4.6142125,8.17634E-05,,
2.995732274,2.9539216,0.001748132,,
1.386294361,1.4077799,0.000461628,,
1.791759469,1.6469542,0.020968566,,
2.995732274,3.2790747,0.080282931,,
1.386294361,1.8047374,0.175094577,,
0.693147181,0.77841634,0.00727083,,
4.709530201,4.934066,0.050416325,,
2.302585093,2.2384644,0.004111463,,
4.543294782,4.6422744,0.009796965,,
4.49980967,4.4271417,0.005280634,,
1.386294361,1.442166,0.00312164,,
4.17438727,4.178853,1.99427E-05,,
2.397895273,2.0002856,0.158093452,,
1.098612289,1.2812079,0.033341157,,
3.401197382,3.4025521,1.83526E-06,,
2.772588722,2.7921996,0.000384587,,
4.644390899,4.742067,0.009540621,,
3.871201011,3.9061015,0.001218044,,
0,0.6300728,0.396991733,,
0,0.20705363,0.042871206,,
2.302585093,2.1778257,0.015564906,,
1.386294361,0.8961263,0.240264728,,
0.693147181,0.748315,0.003043488,,
1.609437912,1.5193421,0.008117255,,
0,0.3811996,0.145313135,,
0,0.23300469,0.054291186,,
0,0.22843197,0.052181165,,
0.693147181,0.43226305,0.06806053,,
0.693147181,0.7363087,0.001862917,,
2.564949357,2.4178338,0.021642987,,
1.609437912,1.0750871,0.285530791,,
4.043051268,3.8369095,0.042494428,,
0.693147181,1.0780044,0.148115079,,
3.737669618,4.0371337,0.089678736,,
4.553876892,4.4442105,0.012026717,,
0.693147181,0.82248324,0.016727816,,
4.430816799,4.2662606,0.027078743,,
2.564949357,2.362806,0.040861937,,
3.044522438,2.925668,0.014126377,,
5.147494477,5.1214614,0.000677721,,
2.302585093,1.5126625,0.623977703,,
4.905274778,4.701517,0.041517232,,
2.302585093,2.5101726,0.043092573,,
4.127134385,3.8864033,0.057951455,,
4.127134385,4.166699,0.001565359,,
2.833213344,3.4524484,0.383452055,,
1.098612289,1.4762776,0.142631087,,
2.564949357,2.3061929,0.066954904,,
4.077537444,4.1824737,0.011011618,,
3.970291914,3.6591578,0.096804437,,
1.098612289,1.2004582,0.01037259,,
2.397895273,2.5366642,0.019256815,,
2.48490665,2.1833565,0.090932493,,
0,0.06864637,0.004712324,,
2.890371758,3.0805013,0.036149243,,
4.025351691,3.828309,0.038825822,,
3.583518938,3.9577148,0.140022543,,
4.025351691,3.670657,0.125808324,,
4.369447852,4.1981936,0.029328019,,
4.234106505,4.4228163,0.035611387,,
2.48490665,2.672533,0.035203647,,
3.688879454,3.9615726,0.074361552,,
0,0.55333346,0.306177918,,
1.609437912,1.4198923,0.035927539,,
4.574710979,4.3789062,0.038339511,,
1.386294361,0.8585446,0.27851981,,
2.079441542,1.9620259,0.013786433,,
4.143134726,4.259131,0.013455135,,
2.079441542,1.4187213,0.436551238,,
2.564949357,2.385924,0.032050079,,
3.433987204,3.2639546,0.028911087,,
4.025351691,3.8279967,0.038948992,,
4.189654742,4.4367137,0.061038129,,
3.258096538,3.090522,0.028081226,,
2.63905733,2.1713216,0.218776713,,
3.135494216,3.262098,0.016028518,,
4.795790546,4.619533,0.031066722,,
4.795790546,4.557647,0.056712348,,
1.791759469,1.948141,0.024455183,,
0,0.5951545,0.354208879,,
4.262679877,4.389307,0.016034428,,
0,0.055307567,0.003058927,,
1.098612289,0.9000938,0.03940959,,
2.708050201,3.6104224,0.814275585,,
1.791759469,1.7609823,0.000947234,,
3.401197382,3.3869421,0.000203213,,
1.791759469,1.5220138,0.072762726,,
5.099866428,5.320631,0.048736996,,
4.094344562,4.308078,0.045681982,,
0.693147181,0.58957356,0.010727495,,
1.945910149,2.772029,0.682472356,,
4.276666119,4.226174,0.002549454,,
1.098612289,1.0005734,0.009611624,,
2.302585093,2.4385676,0.018491242,,
4.110873864,4.005308,0.011144152,,
3.970291914,4.09623,0.015860402,,
5.472270674,5.421101,0.002618336,,
3.091042453,3.4093776,0.101337266,,
1.098612289,1.7453083,0.418215731,,
3.135494216,3.3149405,0.032200969,,
2.995732274,2.9411263,0.002981812,,
4.48863637,4.4346952,0.00290965,,
0.693147181,0.7992733,0.011262753,,
1.098612289,1.3061017,0.043051856,,
2.397895273,3.150166,0.565911247,,
4.204692619,4.219139,0.000208698,,
1.945910149,1.8225158,0.015226165,,
0,0.03407684,0.001161231,,
5.676753802,5.6634445,0.000177138,,
1.386294361,0.63000786,0.571969272,,
4.442651256,4.2410336,0.040649679,,
4.043051268,4.0499845,4.80697E-05,,
0.693147181,0.84430456,0.022848553,,
0,0.005163372,2.66604E-05,,
0,-0.049506426,0.002450886,,
2.944438979,2.7878935,0.024506487,,
2.995732274,3.3114388,0.099670611,,
2.48490665,2.7013683,0.046855646,,
5.298317367,5.1641607,0.017998011,,
5.365976015,5.366473,2.46994E-07,,
3.044522438,3.0358832,7.46364E-05,,
2.302585093,2.4681468,0.027410679,,
1.386294361,1.0961518,0.084182706,,
2.197224577,2.11369,0.006978026,,
0,-0.02869773,0.00082356,,
2.079441542,2.0289464,0.002549759,,
1.386294361,1.3770912,8.46982E-05,,
3.36729583,3.504842,0.018918949,,
5.135798437,5.21993,0.00707812,,
3.17805383,2.9925215,0.034422246,,
4.204692619,4.114998,0.008045125,,
4.532599493,4.4987497,0.001145808,,
0.693147181,0.6096003,0.006980081,,
2.833213344,3.138566,0.093240244,,
1.386294361,1.0952985,0.084678591,,
1.098612289,1.595642,0.247038534,,
4.007333185,4.379594,0.138578114,,
1.098612289,1.0228732,0.00573641,,
1.386294361,1.5851787,0.03955498,,
4.143134726,3.8818939,0.068246769,,
4.189654742,4.4875493,0.088741168,,
0.693147181,0.3406771,0.124235158,,
2.397895273,2.3336737,0.00412441,,
0,0.27766865,0.077099879,,
3.36729583,3.2166092,0.02270646,,
1.386294361,1.4871082,0.01016343,,
4.094344562,4.0571976,0.001379897,,
3.951243719,4.093025,0.020101932,,
1.791759469,1.7095135,0.006764399,,
4.787491743,4.539632,0.061434452,,
1.791759469,1.4988738,0.085782015,,
2.48490665,2.6552765,0.029025886,,
3.258096538,3.2103968,0.002275265,,
0,0.14346245,0.020581475,,
3.17805383,3.4005766,0.049516383,,
3.988984047,3.7978957,0.036514756,,
0,0.44132853,0.194770871,,
3.951243719,3.9607008,8.94364E-05,,
1.098612289,0.43503723,0.440331858,,
2.079441542,1.6257665,0.205821043,,
0,0.24312606,0.059110281,,
1.386294361,1.7023243,0.099874922,,
2.944438979,2.886357,0.003373516,,
2.944438979,3.4085557,0.215404331,,
4.553876892,4.547071,4.63202E-05,,
2.079441542,2.3005571,0.04889209,,
5.634789603,5.5903997,0.001970464,,
4.025351691,3.7394712,0.081727655,,
2.48490665,2.45093,0.001154413,,
4.8978398,4.62601,0.07389144,,
5.293304825,5.4897723,0.038599469,,
1.945910149,1.8640782,0.006696468,,
3.258096538,2.904492,0.125036169,,
3.63758616,3.5366511,0.010187886,,
3.17805383,3.1604447,0.000310081,,
2.944438979,2.8341591,0.012161652,,
3.135494216,3.711158,0.331388792,,
1.098612289,1.5028843,0.163435859,,
1.945910149,1.7856236,0.025691778,,
2.63905733,2.7831914,0.02077463,,
4.521788577,4.6197896,0.0096042,,
0.693147181,0.7523883,0.00350951,,
4.110873864,3.889344,0.049075481,,
4.382026635,4.2513714,0.01707079,,
3.33220451,2.9304247,0.161427016,,
4.343805422,4.4175763,0.005442142,,
0.693147181,0.643547,0.002460178,,
2.397895273,2.467142,0.004795109,,
2.63905733,3.177496,0.289916202,,
1.098612289,1.3269906,0.052156653,,
3.496507561,2.8639774,0.400094405,,
0,0.06282118,0.003946501,,
3.761200116,3.516476,0.059889893,,
2.197224577,0.989514,1.458564839,,
3.951243719,3.674233,0.076734938,,
1.791759469,1.8237462,0.001023151,,
3.583518938,3.0555499,0.278751306,,
1.945910149,2.2520552,0.093724792,,
0,0.087543935,0.007663941,,
1.098612289,0.83202,0.071071448,,
1.386294361,1.1362476,0.062523383,,
3.526360525,3.5817943,0.003072903,,
3.496507561,3.5127795,0.000264776,,
2.833213344,3.0236626,0.036270919,,
0,0.21190178,0.044902364,,
4.8978398,4.589141,0.095294949,,
1.098612289,0.7360298,0.131466061,,
2.079441542,1.9028925,0.031169564,,
0.693147181,1.2667302,0.32899748,,
2.48490665,2.8107288,0.106160074,,
2.890371758,3.2897046,0.159466719,,
2.833213344,3.0108259,0.03154622,,
2.079441542,1.7517272,0.10739669,,
2.890371758,2.9917936,0.01028639,,
2.995732274,3.3302999,0.111935497,,
4.663439094,4.8507504,0.035085525,,
0.693147181,0.8796656,0.034789121,,
0,0.10255107,0.010516722,,
3.401197382,3.555043,0.023668474,,
0.693147181,1.016372,0.104474284,,
3.17805383,3.2466571,0.004706409,,
2.197224577,1.8796347,0.10086333,,
4.248495242,4.2237773,0.000610977,,
4.859812404,5.063661,0.04155425,,
0.693147181,0.40156072,0.085022664,,
4.127134385,4.1842566,0.003262947,,
0.693147181,0.9649273,0.073864433,,
0.693147181,0.53493845,0.025030002,,
2.197224577,2.6089413,0.16951066,,
3.496507561,3.2690601,0.051732348,,
4.043051268,3.690276,0.12445039,,
4.110873864,3.6206672,0.240302574,,
3.258096538,3.0133207,0.059915211,,
3.663561646,3.6903017,0.00071503,,
4.727387819,4.576403,0.022796415,,
2.397895273,1.8345506,0.31735722,,
3.36729583,3.1422315,0.050653953,,
4.094344562,4.1186714,0.000591795,,
1.609437912,1.692596,0.006915268,,
3.044522438,3.3744657,0.108862556,,
3.526360525,3.6597726,0.017798782,,
3.135494216,3.0780134,0.003304044,,
2.197224577,1.8236731,0.139540706,,
3.295836866,2.9904327,0.093271705,,
2.890371758,3.2237928,0.111169591,,
1.098612289,1.2038372,0.011072282,,
2.890371758,2.7443314,0.021327786,,
0.693147181,0.48579273,0.042995868,,
1.945910149,1.7170988,0.052354633,,
2.564949357,2.640422,0.00569612,,
1.098612289,1.0186806,0.006389075,,
4.025351691,4.092007,0.00444293,,
4.219507705,4.481969,0.068885931,,
3.218875825,3.5815332,0.131520372,,
0,0.2899164,0.084051519,,
1.791759469,1.7829114,7.82883E-05,,
1.098612289,0.7413448,0.127640058,,
4.406719247,4.5656986,0.025274435,,
4.521788577,4.396472,0.015704244,,
0,0.29589054,0.087551212,,
3.044522438,2.9788547,0.004312252,,
5.023880521,5.0959654,0.00519623,,
3.555348061,3.6669607,0.012457381,,
2.708050201,2.67446,0.001128302,,
1.386294361,1.277097,0.011924064,,
0,0.07213113,0.0052029,,
1.386294361,0.7758796,0.372606181,,
0,0.3666991,0.13446823,,
3.465735903,3.2470446,0.047825886,,
3.526360525,4.149802,0.388679273,,
1.098612289,0.56073326,0.289313849,,
2.63905733,3.0452623,0.165002478,,
3.555348061,3.4494512,0.011214145,,
4.204692619,4.294574,0.008078663,,
1.386294361,1.964716,0.334571592,,
4.369447852,4.388689,0.000370222,,
1.791759469,1.6680987,0.015291986,,
3.688879454,3.644665,0.001954918,,
3.737669618,3.6448243,0.008620253,,
1.609437912,1.649576,0.001611066,,
3.737669618,3.4238398,0.098489155,,
4.060443011,3.9566755,0.010767696,,
2.564949357,2.2956371,0.072529092,,
2.302585093,2.3294504,0.000721745,,
5.017279837,4.657556,0.129401239,,
2.564949357,2.5930636,0.000790411,,
1.791759469,1.500149,0.085036666,,
0.693147181,0.4691541,0.0501729,,
1.098612289,1.6377407,0.290659444,,
3.555348061,2.8428853,0.507603187,,
2.397895273,2.4912634,0.008717607,,
2.944438979,3.1919308,0.061252201,,
0.693147181,0.9255054,0.053990342,,
0,0.045122236,0.002036016,,
4.17438727,4.394703,0.048539021,,
4.418840608,4.4339066,0.000226984,,
3.433987204,3.599101,0.027262565,,
3.526360525,3.3270857,0.039710456,,
4.634728988,4.3240705,0.096508696,,
4.912654886,4.842017,0.004989711,,
1.386294361,1.3782306,6.50242E-05,,
2.772588722,2.2217913,0.3033778,,
0,0.7072334,0.500179082,,
4.787491743,4.792987,3.01979E-05,,
1.791759469,1.7523667,0.00155179,,
1.098612289,0.6633568,0.18944734,,
1.945910149,2.0261116,0.006432273,,
4.007333185,4.166916,0.025466675,,
3.091042453,3.402972,0.097300042,,
1.386294361,1.159615,0.051383533,,
0,0.08444193,0.00713044,,
1.945910149,0.7834054,1.351417292,,
3.295836866,3.26865,0.000739126,,
2.944438979,2.9707804,0.00069387,,
4.382026635,4.2367887,0.021094058,,
1.386294361,1.3953167,8.14026E-05,,
0,0.38391113,0.147387756,,
1.386294361,1.6270015,0.057939927,,
5.85220248,5.49277,0.129191708,,
5.049856007,5.0337005,0.000261,,
2.397895273,1.8866208,0.261401587,,
4.248495242,4.335097,0.007499864,,
2.079441542,2.4924176,0.170549225,,
0.693147181,0.5410166,0.023143714,,
4.043051268,4.0806026,0.001410103,,
1.386294361,1.4169269,0.000938352,,
4.96284463,4.777867,0.034216724,,
0,0.18465757,0.034098418,,
0,0.065698236,0.004316258,,
3.433987204,3.1587925,0.075732125,,
2.833213344,3.318136,0.235149982,,
3.688879454,3.8100908,0.01469219,,
1.386294361,1.4020513,0.000248281,,
2.564949357,2.6349208,0.004896003,,
1.609437912,1.1192406,0.240293405,,
4.521788577,4.5205374,1.56544E-06,,
0,0.5642133,0.318336648,,
1.386294361,1.5144626,0.016427097,,
3.784189634,4.1495852,0.13351392,,
3.63758616,3.727526,0.008089175,,
2.079441542,2.0274653,0.00270153,,
4.406719247,4.38559,0.000446445,,
3.555348061,3.10126,0.206195968,,
3.258096538,3.129831,0.016452048,,
4.382026635,3.9751306,0.165564383,,
3.401197382,3.5394058,0.019101567,,
3.496507561,3.9013336,0.163884121,,
1.098612289,1.3212658,0.049574586,,
4.521788577,4.6195455,0.009556416,,
1.791759469,2.182528,0.152700045,,
1.609437912,1.8303388,0.048797202,,
2.302585093,2.4727948,0.028971344,,
0.693147181,0.17448494,0.26901052,,
4.077537444,3.8592405,0.047653556,,
1.945910149,2.1092894,0.02669278,,
1.098612289,0.76496667,0.111319399,,
1.609437912,1.7066424,0.009448712,,
3.496507561,3.4674137,0.000846453,,
1.098612289,1.63006,0.28243667,,
4.127134385,3.64741,0.230135486,,
2.397895273,2.387836,0.000101189,,
5.105945474,5.22644,0.014518931,,
3.891820298,3.9674296,0.005716767,,
2.197224577,2.127526,0.004857892,,
4.060443011,4.001013,0.003531926,,
3.36729583,3.3247583,0.001809441,,
3.17805383,2.498322,0.462035361,,
2.302585093,1.4996865,0.644646151,,
4.624972813,4.8140693,0.035757481,,
0,0.63315684,0.400887584,,
2.197224577,1.9823885,0.04615454,,
1.386294361,1.9824963,0.355456752,,
1.609437912,1.0851445,0.274883582,,
1.098612289,0.23089719,0.752929492,,
2.708050201,2.98768,0.078192824,,
1.791759469,2.175603,0.147335856,,
2.708050201,2.7242177,0.000261388,,
0.693147181,0.90022224,0.04288008,,
5.023880521,4.5904603,0.187853088,,
0.693147181,0.78378016,0.008214337,,
1.609437912,1.652421,0.001847546,,
4.430816799,4.5820374,0.02286767,,
4.060443011,3.9362268,0.015429667,,
3.988984047,3.7644093,0.050433817,,
0.693147181,0.45828986,0.055157961,,
0,0.077103704,0.005944981,,
2.48490665,2.5696719,0.007185148,,
3.555348061,3.1313384,0.179784193,,
5.231108617,5.128753,0.010476672,,
2.197224577,2.0305588,0.027777481,,
1.386294361,1.4091349,0.00052169,,
0,0.21751848,0.047314289,,
1.945910149,2.1028967,0.024644777,,
3.912023005,3.8625417,0.0024484,,
1.609437912,1.043159,0.320671807,,
2.944438979,2.9096658,0.001209174,,
3.091042453,3.1871443,0.009235565,,
2.772588722,3.254133,0.231884891,,
3.988984047,3.9542856,0.001203982,,
3.761200116,3.4042687,0.127400036,,
1.609437912,0.9388169,0.449732542,,
2.197224577,1.8640339,0.111016027,,
2.833213344,3.3501625,0.26723643,,
4.406719247,4.3502874,0.003184553,,
3.135494216,3.0601919,0.005670439,,
4.454347296,3.9754372,0.22935488,,
4.276666119,4.171532,0.011053183,,
4.990432587,4.9243875,0.004361953,,
1.098612289,1.3986983,0.090051614,,
3.988984047,3.711158,0.077187312,,
0,0.3258336,0.106167535,,
2.302585093,2.761825,0.210901292,,
4.343805422,4.190624,0.023464548,,
5.075173815,4.759447,0.099683422,,
1.098612289,1.121942,0.000544275,,
3.36729583,3.802663,0.189544573,,
4.204692619,4.143834,0.003703772,,
3.465735903,3.0475862,0.174849174,,
3.63758616,3.0571222,0.336938409,,
