dteday,season,hr,holiday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
07/07/2012,3,11,0,0,1,0.94,0.8788,0.38,0.194,122,245,367
07/07/2012,3,12,0,0,1,0.96,0.8636,0.31,0.3582,124,218,342
07/07/2012,3,13,0,0,2,0.96,0.8636,0.31,0.2537,116,244,360
07/07/2012,3,14,0,0,2,0.96,0.8636,0.3,0.1343,105,203,308
07/07/2012,3,15,0,0,1,0.96,0.8485,0.26,0,113,193,306
07/07/2012,3,16,0,0,1,1,0.8636,0.19,0.1642,102,192,294
07/07/2012,3,17,0,0,1,0.96,0.8485,0.26,0.1343,103,176,279
07/07/2012,3,18,0,0,1,0.94,0.8333,0.29,0.0896,83,194,277
07/07/2012,3,19,0,0,1,0.92,0.8333,0.33,0.1343,68,219,287
07/07/2012,3,20,0,0,1,0.9,0.8182,0.37,0.1642,79,197,276
07/07/2012,3,21,0,0,1,0.88,0.7879,0.37,0.194,51,150,201
07/07/2012,3,22,0,0,1,0.84,0.8333,0.59,0.194,56,164,220
07/07/2012,3,23,0,0,1,0.84,0.8182,0.56,0.1642,34,114,148
08/07/2012,3,0,0,0,1,0.82,0.7879,0.56,0.1343,22,125,147
08/07/2012,3,1,0,0,1,0.82,0.7879,0.56,0.1045,25,99,124
08/07/2012,3,2,0,0,1,0.82,0.7727,0.52,0.1045,11,59,70
08/07/2012,3,3,0,0,1,0.8,0.7727,0.59,0.1045,1,34,35
08/07/2012,3,4,0,0,1,0.78,0.7576,0.66,0.1045,2,11,13
08/07/2012,3,5,0,0,1,0.78,0.7424,0.62,0,1,5,6
08/07/2012,3,6,0,0,1,0.78,0.7727,0.7,0.1343,5,16,21
08/07/2012,3,7,0,0,1,0.8,0.803,0.66,0,19,33,52
08/07/2012,3,8,0,0,1,0.84,0.803,0.53,0.1343,35,95,130
08/07/2012,3,9,0,0,1,0.86,0.8182,0.5,0.1045,70,172,242
08/07/2012,3,10,0,0,1,0.9,0.8636,0.45,0,85,234,319
08/07/2012,3,11,0,0,1,0.92,0.8939,0.42,0.2985,120,269,389
08/07/2012,3,12,0,0,1,0.92,0.8939,0.42,0.194,105,271,376
08/07/2012,3,13,0,0,1,0.94,0.8788,0.38,0.2537,118,219,337
08/07/2012,3,14,0,0,1,0.96,0.9091,0.36,0.1642,77,235,312
08/07/2012,3,15,0,0,3,0.92,0.8939,0.42,0.2836,80,218,298
08/07/2012,3,16,0,0,2,0.8,0.803,0.66,0.2239,65,226,291
08/07/2012,3,17,0,0,1,0.78,0.7424,0.59,0,68,202,270
08/07/2012,3,18,0,0,1,0.78,0.7424,0.62,0.1045,54,199,253
08/07/2012,3,19,0,0,1,0.78,0.7424,0.62,0.1642,66,184,250
08/07/2012,3,20,0,0,1,0.76,0.7273,0.7,0.0896,79,206,285
08/07/2012,3,21,0,0,1,0.76,0.7273,0.7,0.1343,58,149,207
08/07/2012,3,22,0,0,3,0.74,0.697,0.7,0.0896,12,110,122
08/07/2012,3,23,0,0,3,0.68,0.6364,0.83,0.0896,25,98,123
09/07/2012,3,0,0,1,2,0.68,0.6364,0.89,0.0896,6,33,39
09/07/2012,3,1,0,1,3,0.7,0.6667,0.89,0.1045,5,13,18
09/07/2012,3,2,0,1,3,0.7,0.6667,0.89,0.194,1,4,5
09/07/2012,3,3,0,1,3,0.7,0.6667,0.89,0.194,0,5,5
09/07/2012,3,4,0,1,3,0.66,0.5909,0.89,0.3881,1,1,2
09/07/2012,3,5,0,1,2,0.66,0.6061,0.83,0.2239,1,27,28
09/07/2012,3,6,0,1,3,0.64,0.5758,0.89,0.2537,6,86,92
09/07/2012,3,7,0,1,3,0.66,0.6061,0.83,0.2239,7,223,230
09/07/2012,3,8,0,1,2,0.66,0.6061,0.83,0.1642,26,429,455
09/07/2012,3,9,0,1,2,0.66,0.6061,0.83,0.1642,38,325,363
09/07/2012,3,10,0,1,2,0.66,0.6061,0.83,0.194,58,117,175
09/07/2012,3,11,0,1,2,0.72,0.6818,0.62,0.1343,72,144,216
09/07/2012,3,12,0,1,2,0.74,0.6818,0.58,0.1343,61,205,266
09/07/2012,3,13,0,1,2,0.76,0.697,0.55,0.2537,67,188,255
09/07/2012,3,14,0,1,2,0.74,0.6818,0.55,0.2537,58,184,242
09/07/2012,3,15,0,1,2,0.76,0.6818,0.45,0.2239,66,214,280
09/07/2012,3,16,0,1,1,0.78,0.697,0.4,0.2836,88,325,413
09/07/2012,3,17,0,1,1,0.78,0.697,0.4,0.1642,108,741,849
09/07/2012,3,18,0,1,1,0.76,0.6818,0.48,0.1343,82,790,872
09/07/2012,3,19,0,1,1,0.74,0.6818,0.55,0.1642,88,543,631
09/07/2012,3,20,0,1,2,0.74,0.6818,0.55,0.1045,69,378,447
09/07/2012,3,21,0,1,2,0.74,0.6818,0.55,0.0896,33,298,331
09/07/2012,3,22,0,1,2,0.72,0.6667,0.58,0.1045,35,189,224
09/07/2012,3,23,0,1,2,0.7,0.6515,0.65,0.1045,22,109,131
10/07/2012,3,0,0,1,1,0.7,0.6515,0.7,0.0896,16,53,69
10/07/2012,3,1,0,1,1,0.7,0.6667,0.74,0.1343,0,15,15
10/07/2012,3,2,0,1,1,0.7,0.6667,0.74,0.1343,1,15,16
10/07/2012,3,3,0,1,1,0.68,0.6364,0.79,0,0,3,3
10/07/2012,3,4,0,1,1,0.68,0.6364,0.79,0.1343,0,4,4
10/07/2012,3,5,0,1,1,0.66,0.6061,0.83,0.1343,3,39,42
10/07/2012,3,6,0,1,2,0.68,0.6364,0.79,0.1045,4,183,187
10/07/2012,3,7,0,1,2,0.7,0.6667,0.74,0.1045,31,489,520
10/07/2012,3,8,0,1,1,0.72,0.697,0.74,0.1343,34,615,649
10/07/2012,3,9,0,1,1,0.74,0.697,0.66,0.1343,47,284,331
10/07/2012,3,10,0,1,1,0.76,0.7121,0.62,0.194,56,134,190
10/07/2012,3,11,0,1,1,0.8,0.7273,0.46,0.194,92,157,249
10/07/2012,3,12,0,1,1,0.8,0.7121,0.41,0.1343,69,203,272
10/07/2012,3,13,0,1,1,0.82,0.7273,0.38,0.194,77,203,280
10/07/2012,3,14,0,1,1,0.82,0.7273,0.38,0.1642,71,171,242
10/07/2012,3,15,0,1,1,0.8,0.7121,0.41,0.2239,77,188,265
10/07/2012,3,16,0,1,1,0.8,0.7273,0.43,0.2239,89,346,435
10/07/2012,3,17,0,1,1,0.78,0.7121,0.49,0.194,103,769,872
10/07/2012,3,18,0,1,3,0.7,0.6667,0.74,0.2239,70,749,819
10/07/2012,3,19,0,1,3,0.7,0.6667,0.74,0.2239,55,359,414
10/07/2012,3,20,0,1,3,0.64,0.5758,0.83,0.2239,9,75,84
10/07/2012,3,21,0,1,3,0.64,0.5758,0.89,0.1045,7,83,90
10/07/2012,3,22,0,1,2,0.64,0.5758,0.83,0.1343,14,125,139
10/07/2012,3,23,0,1,2,0.64,0.5758,0.89,0.1045,29,74,103
11/07/2012,3,0,0,1,2,0.66,0.6061,0.83,0.1343,6,38,44
11/07/2012,3,1,0,1,1,0.64,0.5758,0.89,0,3,11,14
11/07/2012,3,2,0,1,1,0.64,0.5758,0.89,0,0,5,5
11/07/2012,3,3,0,1,1,0.64,0.5758,0.89,0.1343,0,5,5
11/07/2012,3,4,0,1,1,0.64,0.5758,0.89,0.1343,1,6,7
11/07/2012,3,5,0,1,1,0.64,0.5758,0.89,0,5,36,41
11/07/2012,3,6,0,1,1,0.64,0.5758,0.89,0.1343,17,168,185
11/07/2012,3,7,0,1,2,0.66,0.6061,0.83,0.1045,26,471,497
11/07/2012,3,8,0,1,2,0.68,0.6364,0.79,0.1642,30,644,674
11/07/2012,3,9,0,1,2,0.7,0.6667,0.74,0.1343,30,298,328
11/07/2012,3,10,0,1,2,0.72,0.6818,0.62,0.1343,47,148,195
11/07/2012,3,11,0,1,2,0.76,0.7121,0.58,0.1343,56,173,229
11/07/2012,3,12,0,1,2,0.78,0.697,0.43,0,69,223,292
11/07/2012,3,13,0,1,2,0.8,0.7121,0.42,0.1642,65,208,273
11/07/2012,3,14,0,1,1,0.8,0.7121,0.41,0.2239,66,175,241
11/07/2012,3,15,0,1,1,0.8,0.7121,0.41,0.2537,56,220,276
11/07/2012,3,16,0,1,1,0.8,0.7121,0.38,0.194,53,358,411
11/07/2012,3,17,0,1,1,0.8,0.697,0.31,0.2239,90,740,830
11/07/2012,3,18,0,1,1,0.78,0.6818,0.38,0.2537,79,735,814
11/07/2012,3,19,0,1,1,0.74,0.6667,0.48,0.2239,73,560,633
11/07/2012,3,20,0,1,1,0.74,0.6667,0.51,0.1642,73,410,483
11/07/2012,3,21,0,1,1,0.72,0.6667,0.58,0.2239,69,322,391
11/07/2012,3,22,0,1,1,0.72,0.6667,0.58,0.2537,41,203,244
11/07/2012,3,23,0,1,2,0.7,0.6515,0.58,0.2537,20,132,152
12/07/2012,3,0,0,1,2,0.68,0.6364,0.61,0,1,55,56
12/07/2012,3,1,0,1,2,0.66,0.6212,0.61,0,0,21,21
12/07/2012,3,2,0,1,2,0.66,0.6212,0.65,0.0896,0,9,9
12/07/2012,3,3,0,1,1,0.64,0.6061,0.69,0.1045,0,10,10
12/07/2012,3,4,0,1,1,0.64,0.6061,0.73,0.1045,0,5,5
12/07/2012,3,5,0,1,1,0.62,0.5909,0.73,0.1045,4,40,44
12/07/2012,3,6,0,1,1,0.64,0.6061,0.73,0.0896,7,171,178
12/07/2012,3,7,0,1,1,0.64,0.6061,0.73,0.1343,32,480,512
12/07/2012,3,8,0,1,1,0.68,0.6364,0.65,0.1343,49,653,702
12/07/2012,3,9,0,1,1,0.72,0.6667,0.58,0.1045,42,285,327
12/07/2012,3,10,0,1,1,0.74,0.6667,0.48,0.1642,69,145,214
12/07/2012,3,11,0,1,1,0.76,0.6818,0.45,0.1045,49,166,215
12/07/2012,3,12,0,1,1,0.78,0.6818,0.35,0.1343,71,221,292
12/07/2012,3,13,0,1,1,0.8,0.697,0.33,0.2239,52,225,277
12/07/2012,3,14,0,1,1,0.78,0.6818,0.33,0.2239,42,167,209
12/07/2012,3,15,0,1,1,0.8,0.7121,0.36,0.194,63,208,271
12/07/2012,3,16,0,1,1,0.8,0.7121,0.36,0.194,69,370,439
12/07/2012,3,17,0,1,1,0.76,0.6818,0.43,0.2239,91,704,795
12/07/2012,3,18,0,1,1,0.76,0.6818,0.45,0.1343,86,739,825
12/07/2012,3,19,0,1,1,0.74,0.6667,0.48,0.2239,97,532,629
12/07/2012,3,20,0,1,1,0.74,0.6667,0.48,0.2239,75,439,514
12/07/2012,3,21,0,1,1,0.72,0.6667,0.48,0.2239,44,329,373
12/07/2012,3,22,0,1,1,0.72,0.6667,0.51,0.1642,56,262,318
12/07/2012,3,23,0,1,2,0.7,0.6515,0.51,0.2239,33,178,211
13/07/2012,3,0,0,1,2,0.7,0.6515,0.54,0.1642,19,76,95
13/07/2012,3,1,0,1,2,0.68,0.6364,0.54,0.1045,17,42,59
13/07/2012,3,2,0,1,2,0.66,0.6212,0.61,0.0896,2,15,17
13/07/2012,3,3,0,1,2,0.68,0.6364,0.61,0,2,7,9
13/07/2012,3,4,0,1,2,0.66,0.6212,0.61,0,0,11,11
13/07/2012,3,5,0,1,2,0.66,0.6364,0.56,0.0896,4,30,34
13/07/2012,3,6,0,1,2,0.7,0.6515,0.54,0,7,120,127
13/07/2012,3,7,0,1,2,0.7,0.6515,0.54,0,27,353,380
13/07/2012,3,8,0,1,2,0.7,0.6515,0.54,0,53,660,713
13/07/2012,3,9,0,1,2,0.72,0.6667,0.51,0,70,344,414
13/07/2012,3,10,0,1,2,0.74,0.6667,0.48,0,78,190,268
13/07/2012,3,11,0,1,2,0.76,0.6818,0.45,0.1343,68,220,288
13/07/2012,3,12,0,1,2,0.76,0.6818,0.4,0.1045,125,254,379
13/07/2012,3,13,0,1,2,0.8,0.7121,0.38,0.1343,100,274,374
13/07/2012,3,14,0,1,2,0.8,0.7121,0.38,0,120,249,369
13/07/2012,3,15,0,1,2,0.8,0.7121,0.36,0.1045,92,261,353
13/07/2012,3,16,0,1,2,0.8,0.7121,0.36,0.2239,111,381,492
13/07/2012,3,17,0,1,2,0.8,0.7121,0.36,0.1642,138,697,835
13/07/2012,3,18,0,1,1,0.78,0.697,0.46,0.194,108,523,631
13/07/2012,3,19,0,1,1,0.74,0.6667,0.51,0.1642,103,385,488
13/07/2012,3,20,0,1,1,0.74,0.6667,0.48,0.1343,95,294,389
13/07/2012,3,21,0,1,1,0.72,0.6667,0.54,0,76,223,299
13/07/2012,3,22,0,1,1,0.74,0.6667,0.45,0,59,204,263
13/07/2012,3,23,0,1,2,0.72,0.6515,0.45,0.1343,37,175,212
14/07/2012,3,0,0,0,2,0.72,0.6667,0.48,0.0896,35,156,191
14/07/2012,3,1,0,0,2,0.7,0.6515,0.51,0.1045,13,105,118
14/07/2012,3,2,0,0,2,0.7,0.6515,0.54,0.1045,10,91,101
14/07/2012,3,3,0,0,2,0.7,0.6515,0.54,0.1045,9,31,40
14/07/2012,3,4,0,0,3,0.66,0.6212,0.61,0.1045,3,6,9
14/07/2012,3,5,0,0,2,0.64,0.6061,0.73,0.1045,0,5,5
14/07/2012,3,6,0,0,2,0.64,0.5909,0.78,0.0896,6,29,35
14/07/2012,3,7,0,0,1,0.64,0.5909,0.78,0.2836,7,41,48
14/07/2012,3,8,0,0,1,0.62,0.5909,0.78,0.2836,33,118,151
14/07/2012,3,9,0,0,1,0.66,0.6212,0.74,0.194,82,200,282
14/07/2012,3,10,0,0,2,0.72,0.6818,0.7,0.0896,123,278,401
14/07/2012,3,11,0,0,2,0.72,0.6818,0.7,0.1045,143,296,439
14/07/2012,3,12,0,0,2,0.74,0.697,0.66,0.0896,181,318,499
14/07/2012,3,13,0,0,2,0.76,0.7121,0.62,0.0896,219,372,591
14/07/2012,3,14,0,0,1,0.8,0.7576,0.55,0.1045,269,363,632
14/07/2012,3,15,0,0,1,0.8,0.7576,0.55,0.1642,243,317,560
14/07/2012,3,16,0,0,2,0.72,0.697,0.79,0.3582,226,340,566
14/07/2012,3,17,0,0,3,0.7,0.6667,0.79,0.1642,199,259,458
14/07/2012,3,18,0,0,1,0.72,0.697,0.79,0.1343,108,243,351
14/07/2012,3,19,0,0,1,0.72,0.7121,0.84,0.0896,156,275,431
14/07/2012,3,20,0,0,1,0.72,0.7121,0.84,0.0896,101,255,356
14/07/2012,3,21,0,0,1,0.7,0.6667,0.84,0.2239,69,200,269
14/07/2012,3,22,0,0,1,0.7,0.6667,0.79,0.194,65,160,225
14/07/2012,3,23,0,0,2,0.68,0.6364,0.83,0.0896,55,156,211
15/07/2012,3,0,0,0,1,0.68,0.6364,0.89,0.1642,40,147,187
15/07/2012,3,1,0,0,2,0.68,0.6364,0.89,0.1343,49,119,168
15/07/2012,3,2,0,0,2,0.68,0.6364,0.89,0.1642,29,86,115
15/07/2012,3,3,0,0,2,0.68,0.6364,0.89,0.1642,15,42,57
15/07/2012,3,4,0,0,2,0.68,0.6364,0.89,0.1045,8,11,19
15/07/2012,3,5,0,0,1,0.68,0.6364,0.89,0.1343,2,7,9
15/07/2012,3,6,0,0,1,0.68,0.6364,0.83,0.1343,6,9,15
15/07/2012,3,7,0,0,1,0.7,0.6667,0.79,0.0896,17,30,47
15/07/2012,3,8,0,0,2,0.7,0.6667,0.84,0.1343,37,96,133
15/07/2012,3,9,0,0,2,0.72,0.697,0.79,0,58,163,221
15/07/2012,3,10,0,0,1,0.76,0.7273,0.66,0.1343,141,241,382
15/07/2012,3,11,0,0,1,0.82,0.7727,0.52,0.1642,170,281,451
15/07/2012,3,12,0,0,1,0.84,0.7727,0.47,0.1045,153,336,489
15/07/2012,3,13,0,0,1,0.86,0.7879,0.41,0.1045,171,309,480
15/07/2012,3,14,0,0,1,0.9,0.8182,0.37,0.2537,162,314,476
15/07/2012,3,15,0,0,1,0.86,0.803,0.47,0.1343,182,307,489
15/07/2012,3,16,0,0,1,0.86,0.7879,0.41,0.2239,152,343,495
15/07/2012,3,17,0,0,1,0.8,0.7727,0.59,0.4925,122,314,436
15/07/2012,3,18,0,0,3,0.72,0.697,0.79,0.3582,84,228,312
15/07/2012,3,19,0,0,1,0.72,0.7121,0.84,0.2239,109,203,312
15/07/2012,3,20,0,0,1,0.72,0.697,0.79,0.2537,95,199,294
15/07/2012,3,21,0,0,1,0.72,0.697,0.79,0.0896,59,164,223
15/07/2012,3,22,0,0,1,0.72,0.697,0.74,0.1045,34,96,130
15/07/2012,3,23,0,0,1,0.72,0.697,0.79,0.1343,25,66,91
16/07/2012,3,0,0,1,3,0.72,0.697,0.79,0.1045,11,32,43
16/07/2012,3,1,0,1,2,0.7,0.6667,0.74,0.194,1,10,11
16/07/2012,3,2,0,1,1,0.7,0.6667,0.74,0.1045,4,11,15
16/07/2012,3,3,0,1,1,0.68,0.6364,0.79,0.0896,2,4,6
16/07/2012,3,4,0,1,1,0.68,0.6364,0.79,0.1045,1,11,12
16/07/2012,3,5,0,1,1,0.66,0.6061,0.78,0.1045,10,40,50
16/07/2012,3,6,0,1,1,0.68,0.6364,0.79,0.1343,8,132,140
16/07/2012,3,7,0,1,1,0.72,0.6818,0.7,0.0896,24,459,483
16/07/2012,3,8,0,1,1,0.74,0.697,0.66,0.1045,48,619,667
16/07/2012,3,9,0,1,1,0.76,0.7121,0.62,0.1642,51,297,348
16/07/2012,3,10,0,1,1,0.8,0.7727,0.59,0,69,117,186
16/07/2012,3,11,0,1,1,0.84,0.803,0.53,0.2239,57,125,182
16/07/2012,3,12,0,1,1,0.84,0.7879,0.49,0.1343,79,158,237
16/07/2012,3,13,0,1,1,0.84,0.7879,0.49,0.2836,63,176,239
16/07/2012,3,14,0,1,1,0.88,0.8182,0.42,0.1045,53,159,212
16/07/2012,3,15,0,1,1,0.86,0.803,0.47,0.2537,61,176,237
16/07/2012,3,16,0,1,3,0.76,0.7273,0.66,0.5821,77,309,386
16/07/2012,3,17,0,1,3,0.76,0.7273,0.66,0.5821,86,669,755
16/07/2012,3,18,0,1,1,0.84,0.803,0.53,0,97,697,794
16/07/2012,3,19,0,1,1,0.8,0.7879,0.63,0.1343,92,503,595
16/07/2012,3,20,0,1,1,0.8,0.7727,0.59,0.1343,66,388,454
16/07/2012,3,21,0,1,1,0.76,0.7273,0.66,0.1343,45,283,328
16/07/2012,3,22,0,1,1,0.76,0.7121,0.62,0.0896,56,228,284
16/07/2012,3,23,0,1,1,0.74,0.7121,0.74,0.0896,27,139,166
17/07/2012,3,0,0,1,1,0.72,0.7121,0.84,0.1045,10,43,53
17/07/2012,3,1,0,1,1,0.74,0.697,0.7,0,4,21,25
17/07/2012,3,2,0,1,1,0.72,0.6818,0.7,0.0896,1,6,7
17/07/2012,3,3,0,1,1,0.72,0.6818,0.66,0,0,3,3
17/07/2012,3,4,0,1,1,0.72,0.6818,0.62,0,0,7,7
17/07/2012,3,5,0,1,1,0.68,0.6364,0.74,0.0896,7,31,38
17/07/2012,3,6,0,1,1,0.72,0.6818,0.66,0.1045,16,197,213
17/07/2012,3,7,0,1,2,0.74,0.697,0.7,0,26,500,526
17/07/2012,3,8,0,1,2,0.8,0.7576,0.55,0,43,618,661
17/07/2012,3,9,0,1,2,0.82,0.7727,0.49,0.2239,32,288,320
17/07/2012,3,10,0,1,2,0.84,0.7879,0.49,0.194,37,122,159
17/07/2012,3,11,0,1,2,0.86,0.803,0.47,0,60,146,206
17/07/2012,3,12,0,1,2,0.9,0.8182,0.35,0,80,174,254
17/07/2012,3,13,0,1,1,0.92,0.8182,0.31,0.194,53,168,221
17/07/2012,3,14,0,1,1,0.94,0.8333,0.29,0.2537,54,160,214
17/07/2012,3,15,0,1,1,0.92,0.8182,0.31,0.1642,57,187,244
17/07/2012,3,16,0,1,1,0.92,0.8182,0.29,0.1642,64,317,381
17/07/2012,3,17,0,1,1,0.92,0.8182,0.29,0,95,675,770
17/07/2012,3,18,0,1,1,0.9,0.803,0.33,0.194,60,712,772
17/07/2012,3,19,0,1,1,0.88,0.7879,0.35,0.2537,69,478,547
17/07/2012,3,20,0,1,1,0.86,0.7576,0.34,0.1642,52,375,427
17/07/2012,3,21,0,1,1,0.82,0.7727,0.52,0.1343,50,283,333
17/07/2012,3,22,0,1,1,0.8,0.7576,0.55,0.2239,29,215,244
17/07/2012,3,23,0,1,1,0.78,0.7424,0.59,0.194,22,139,161
18/07/2012,3,0,0,1,1,0.76,0.7273,0.66,0.1642,8,45,53
18/07/2012,3,1,0,1,1,0.76,0.7273,0.66,0.1045,2,14,16
18/07/2012,3,2,0,1,1,0.74,0.697,0.66,0.1343,3,5,8
18/07/2012,3,3,0,1,1,0.74,0.697,0.66,0.1343,2,2,4
18/07/2012,3,4,0,1,1,0.72,0.6818,0.7,0.1343,0,6,6
18/07/2012,3,5,0,1,1,0.72,0.6818,0.7,0.1642,5,41,46
18/07/2012,3,6,0,1,1,0.72,0.6818,0.7,0.1642,10,152,162
18/07/2012,3,7,0,1,1,0.74,0.697,0.66,0.1642,23,472,495
18/07/2012,3,8,0,1,1,0.78,0.7424,0.62,0.1045,55,624,679
18/07/2012,3,9,0,1,1,0.82,0.7879,0.56,0,44,253,297
18/07/2012,3,10,0,1,1,0.9,0.8485,0.42,0.194,39,99,138
18/07/2012,3,11,0,1,1,0.9,0.8485,0.42,0,47,136,183
18/07/2012,3,12,0,1,1,0.92,0.8636,0.37,0.1343,36,166,202
18/07/2012,3,13,0,1,1,0.94,0.8485,0.33,0,49,154,203
18/07/2012,3,14,0,1,1,0.94,0.8788,0.38,0.3284,54,116,170
18/07/2012,3,15,0,1,3,0.92,0.8485,0.35,0.3582,42,152,194
18/07/2012,3,16,0,1,1,0.74,0.697,0.66,0.2537,34,190,224
18/07/2012,3,17,0,1,1,0.74,0.697,0.7,0.2537,35,335,370
18/07/2012,3,18,0,1,2,0.76,0.7121,0.62,0.1343,63,580,643
18/07/2012,3,19,0,1,2,0.76,0.7121,0.62,0.1045,78,438,516
18/07/2012,3,20,0,1,1,0.74,0.6818,0.62,0.0896,56,310,366
18/07/2012,3,21,0,1,1,0.76,0.7121,0.62,0,53,266,319
18/07/2012,3,22,0,1,1,0.76,0.7121,0.58,0.0896,42,246,288
18/07/2012,3,23,0,1,1,0.76,0.7121,0.58,0.0896,19,112,131
19/07/2012,3,0,0,1,1,0.74,0.697,0.66,0.0896,16,50,66
19/07/2012,3,1,0,1,1,0.74,0.697,0.66,0.0896,6,19,25
19/07/2012,3,2,0,1,1,0.72,0.6818,0.7,0.194,0,7,7
19/07/2012,3,3,0,1,1,0.72,0.6818,0.7,0.1045,1,4,5
19/07/2012,3,4,0,1,1,0.72,0.6818,0.7,0.1045,0,8,8
19/07/2012,3,5,0,1,2,0.72,0.6818,0.7,0.1045,5,35,40
19/07/2012,3,6,0,1,1,0.72,0.6818,0.66,0.1343,8,144,152
19/07/2012,3,7,0,1,1,0.74,0.6818,0.58,0.2836,23,450,473
19/07/2012,3,8,0,1,1,0.76,0.7121,0.58,0.2537,32,625,657
19/07/2012,3,9,0,1,2,0.76,0.7121,0.58,0.2836,36,282,318
19/07/2012,3,10,0,1,1,0.76,0.7121,0.58,0.194,41,157,198
19/07/2012,3,11,0,1,1,0.8,0.7576,0.55,0.1045,54,162,216
19/07/2012,3,12,0,1,1,0.84,0.7879,0.49,0.2836,59,215,274
19/07/2012,3,13,0,1,1,0.84,0.7727,0.47,0.1343,74,180,254
19/07/2012,3,14,0,1,1,0.86,0.7879,0.44,0.0896,46,151,197
19/07/2012,3,15,0,1,1,0.84,0.7727,0.47,0.0896,66,226,292
19/07/2012,3,16,0,1,1,0.84,0.7727,0.47,0.0896,70,288,358
19/07/2012,3,17,0,1,1,0.86,0.7879,0.41,0,93,678,771
19/07/2012,3,18,0,1,1,0.86,0.7879,0.41,0.194,93,684,777
19/07/2012,3,19,0,1,1,0.84,0.7576,0.44,0.2537,53,480,533
19/07/2012,3,20,0,1,1,0.82,0.7727,0.49,0.1642,65,440,505
19/07/2012,3,21,0,1,3,0.66,0.5909,0.89,0.2537,38,294,332
19/07/2012,3,22,0,1,3,0.66,0.5909,0.89,0.2537,6,62,68
19/07/2012,3,23,0,1,3,0.66,0.5909,0.89,0.2239,3,62,65
20/07/2012,3,0,0,1,3,0.66,0.5909,0.89,0.0896,2,32,34
20/07/2012,3,1,0,1,1,0.66,0.5909,0.89,0.1343,2,9,11
20/07/2012,3,2,0,1,2,0.66,0.5909,0.89,0.0896,5,14,19
20/07/2012,3,3,0,1,2,0.66,0.5909,0.89,0.1045,7,29,36
20/07/2012,3,4,0,1,2,0.66,0.5909,0.89,0.1642,3,6,9
20/07/2012,3,5,0,1,2,0.66,0.5909,0.89,0.1343,2,40,42
20/07/2012,3,6,0,1,2,0.66,0.5909,0.89,0.1642,3,123,126
20/07/2012,3,7,0,1,2,0.66,0.5909,0.89,0.194,14,346,360
20/07/2012,3,8,0,1,2,0.68,0.6364,0.83,0.1642,39,652,691
20/07/2012,3,9,0,1,2,0.7,0.6667,0.79,0.1343,45,328,373
20/07/2012,3,10,0,1,2,0.7,0.6667,0.79,0.1642,51,182,233
20/07/2012,3,11,0,1,3,0.72,0.697,0.74,0.194,51,161,212
20/07/2012,3,12,0,1,3,0.68,0.6364,0.83,0.1642,41,233,274
20/07/2012,3,13,0,1,3,0.68,0.6364,0.83,0.1045,20,136,156
20/07/2012,3,14,0,1,3,0.7,0.6667,0.84,0.1642,53,176,229
20/07/2012,3,15,0,1,2,0.7,0.6667,0.84,0.2985,47,169,216
20/07/2012,3,16,0,1,2,0.68,0.6364,0.83,0.3284,70,366,436
20/07/2012,3,17,0,1,2,0.66,0.5909,0.89,0.4179,95,620,715
20/07/2012,3,18,0,1,2,0.66,0.6061,0.78,0.3284,73,549,622
20/07/2012,3,19,0,1,2,0.64,0.5758,0.83,0.2836,44,358,402
20/07/2012,3,20,0,1,3,0.64,0.5758,0.83,0.3881,35,216,251
20/07/2012,3,21,0,1,3,0.62,0.5758,0.83,0.3284,14,108,122
20/07/2012,3,22,0,1,2,0.62,0.5758,0.83,0.194,13,122,135
20/07/2012,3,23,0,1,2,0.62,0.5758,0.83,0.2836,18,148,166
21/07/2012,3,0,0,0,3,0.62,0.5758,0.83,0.2836,11,92,103
21/07/2012,3,1,0,0,2,0.62,0.5758,0.83,0.2537,10,62,72
21/07/2012,3,2,0,0,3,0.6,0.5455,0.88,0.2836,5,55,60
21/07/2012,3,3,0,0,3,0.6,0.5455,0.88,0.2537,7,18,25
21/07/2012,3,4,0,0,3,0.58,0.5455,0.88,0.2836,11,5,16
21/07/2012,3,5,0,0,3,0.58,0.5455,0.88,0.2537,7,10,17
21/07/2012,3,6,0,0,3,0.58,0.5455,0.88,0.2537,3,12,15
21/07/2012,3,7,0,0,2,0.58,0.5455,0.88,0.2537,8,29,37
21/07/2012,3,8,0,0,2,0.58,0.5455,0.83,0.2537,18,94,112
21/07/2012,3,9,0,0,2,0.58,0.5455,0.83,0.194,32,175,207
21/07/2012,3,10,0,0,3,0.58,0.5455,0.88,0.2537,49,219,268
21/07/2012,3,11,0,0,2,0.6,0.5606,0.83,0.2537,80,225,305
21/07/2012,3,12,0,0,3,0.6,0.5606,0.83,0.2239,156,301,457
21/07/2012,3,13,0,0,3,0.6,0.5606,0.83,0.1642,106,248,354
21/07/2012,3,14,0,0,2,0.6,0.5455,0.88,0.2537,121,222,343
21/07/2012,3,15,0,0,3,0.6,0.5455,0.88,0.2537,148,232,380
21/07/2012,3,16,0,0,3,0.6,0.5455,0.88,0.194,130,196,326
21/07/2012,3,17,0,0,3,0.6,0.5455,0.88,0.1642,92,149,241
21/07/2012,3,18,0,0,2,0.6,0.5455,0.88,0.194,51,126,177
